Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Atributos AI-PAVE-BR,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Atributos Multimídia,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
paradisocalcados||7908556606604,Tênis,Tênis Mini Pé Infantil Led Confortável Personagens Mp2205,"*** TRABALHAMOS APENAS COM PRODUTOS ORIGINAIS ACOMPANHANDO NOTA FISCAL! ***<br><br>* Foto real do nosso produto.<br>-------------------------------------------------------------------------------------<br> ESPECIFICAÇÕES DO PRODUTO:<br> - MARCA ----- Mini Pé <br> - COR - Preto/verde - Vermelho/Marinho<br> - MATERIAL DA SOLA ----- PVC Microexpandido <br>- MATERIAL DO CABEDAL ----- Nylon e sintético <br>- MATERIAL INTERNO ----- Têxtil <br>- REFERÊNCIA ----- MP2205<br>-------------------------------------------------------------------------------------<br>GUIA DE TAMANHO:<br>20 - 12,7 cm<br>21 - 13,2 cm<br>22 - 14 cm<br>23 - 14,5 cm<br>24 - 15,2 cm<br>25 - 16 cm<br>26 - 16,5 cm<br>27 - 17,5 cm <br>28 - 17,8 cm<br>29 -18,8 cm<br>30 - 19,6 cm<br>31- 20,1 cm<br>32- 20,8 cm<br>33 - 21,6 cm<br>34- 22,6 cm<br>35 - 22,9 cm<br>-------------------------------------------------------------------------------------<br>DÚVIDAS FREQUENTES:<br>1) Entrega em todo o país? Sim, enviamos para todo o território nacional;<br>2) Os produtos são originais? Sim, somos autorizados de todas as marcas que ofertamos e disponibilizamos a nota fiscal do produto no campo ""Detalhes da Compra"" para que você tenha acesso a garantia do fabricante;<br>3) Como faço para acompanhar o envio? Nos ""Detalhes da Compra"" estará disponível a nota fiscal e o rastreamento da entrega com o status atual do envio;<br>-------------------------------------------------------------------------------------<br>SOBRE O PRODUTO: <br>Tênis Infantil LED Mini Pé MP2205 <br>Com o Tênis infantil MP2205 a diversão das crianças está garantida. Já que possui luzes de led e um design moderno com cores vibrantes. Passear no shopping, brincar com os amigos e ir à escola será mais divertido! Ele pode ser usado em qualquer ocasião, pois possui um design brilhante e luzes de LED na lateral.. A criançada adora! O solado é projetado para garantir uma pisada segura, e a palmilha em EVA anatômico garante segurança no desenvolvimento dos pés da criança. <br>Garanta já o seu!<br>-------------------------------------------------------------------------------------<br>CONSERVAÇÃO DO PRODUTO:<br>- Para conservar o seu modelo novo e bonito por muito mais tempo é fundamental seguir algumas recomendações:<br>- A limpeza deve ser feita com sabão neutro e pano úmido e não deve ficar de molho.<br>- Não usar nenhuma fonte de calor para secar.<br>- Guardar em local sem umidade e deixar descansar na sombra por 12 horas após o uso.<br>- Não utilize Máquina de lavar e secar.<br>- Independente do material do seu sapato, não esfregue com força ou passe esponjas grossas.<br>- Caso alguma dessas indicações não forem cumpridas, isso poderá danificar os materiais, a cor e a textura do seu calçado<br>-------------------------------------------------------------------------------------<br>INFORMAÇÕES ADICIONAIS:<br>- Fazemos a postagem do produto em até 24h após efetuar a compra!<br>- Trabalhamos com diversas marcas nacionais e internacionais!<br>- Confira nossos anúncios, todos os dias temos novidades!<br>- Qualquer dúvida estamos sempre à disposição!<br>- ATENÇÃO: As peças podem apresentar alteração de estampa dependendo do corte da peça e também alteração da tonalidade dependendo da iluminação da foto ou da configuração da tela de cada computador/smartphone.<br>","{""marca"":""Mini Pé"",""material"":""Sintético"",""tamanho"":""30""}",,,Mini Pé,30,,,Sintético,,,,,,,,,,,Pretoverde - VermelhoMarinho,Masculino,Mini Pé,Não informado,Não informado,Infantil,Nylon e sintético,MP2205,Não informado,Tênis,Personagens,Não informado,Led,Casual,Cadarço,Não informado,Não informado,Mini Pé,30,"[Vermelho, Marinho]","[Têxtil, Nylon, PVC]",,Masculino,1 Par,Infantil
zattini||B67-5064-222-42,Tênis,Tênis Couro Reserva Astral Masculino,"Estilo casual com sofisticação e bem-estar. O Tênis Couro Reserva Astral Masculino é sinônimo de conforto e elegância para o homem moderno que busca um visual atraente e valoriza conforto. O cabedal em couro fornece resistência e durabilidade, enquanto a palmilha leve garante maciez em cada passo. Uma opção versátil para o dia a dia, ótima pedida para usar com calça jeans ou sarja e camiseta masculina ou camisa polo. Peça o seu!","{""cor"":""Gelo"",""genero"":""Masculino"",""marca"":""Reserva"",""material"":""Borracha, Couro, Têxtil"",""tamanho"":""42""}",Gelo,Masculino,Reserva,42,,,"Borracha, Couro, Têxtil",,,,,,,,,,,Não informado,Masculino,Reserva,Não informado,Dia a dia,Adulto,Couro,Astral,Não informado,Tênis,Não informado,Não informado,"Conforto, Elegância, Resistência, Durabilidade, Maciez",Casual,Não informado,Não informado,Não informado,Reserva,42,Gelo,"[Couro, Borracha, Têxtil]",Cano Baixo,Masculino,1 Par,Adulto
netshoes||D83-2862-003-40,Tênis,Tênis Couro Democrata Urban Wave Masculino,"O tênis Democrata Urban Wave é um modelo de perfil contemporâneo e versátil, com estilo original que garante personalidade nas combinações masculinas. O calçado conta com cabedal de couro e puxador que facilita o calce.","{""cor"":""Café"",""genero"":""Masculino"",""marca"":""Democrata"",""material"":""Borracha, Couro, Têxtil"",""tamanho"":""40""}",Café,Masculino,Democrata,40,,,"Borracha, Couro, Têxtil",,,,,,,,,,,Não informado,Masculino,Democrata,Não informado,Não informado,Adulto,Couro,Urban Wave,Não informado,Tênis,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Democrata,40,Café,"[Têxtil, Couro]",Cano Baixo,Masculino,1 Par,Adulto
mizunobr||21381,Tênis,Tênis de Corrida Masculino Mizuno Hawk 3,"Cabedal possui visual clássico. Solado com duas densidades, que proporcionam maciez e equilíbrio para corridas leves e caminhadas","{""cor"":""Azul"",""genero"":""Masculino"",""indicacao"":""Corrida"",""marca"":""Mizuno"",""tamanho"":""43""}",Azul,Masculino,Mizuno,43,Corrida,,,,,,,,,,,,,Não informado,Masculino,Mizuno,Não informado,Corrida,Adulto,Não informado,Hawk 3,Não informado,Tênis,Não informado,Não informado,Cabedal possui visual clássico Solado com duas densidades que proporcionam maciez e equilíbrio para corridas leves e caminhadas,Não informado,Não informado,Não informado,Não informado,Mizuno,43,Azul,"[Têxtil, EVA, Borracha]",,Masculino,1 Par,Adulto
unicalcepedestrocalcados||15959692541,Tênis,Tenis de Led Infantil feminino Ortopé Calce Fácil 46018276,"Sabemos que as crianças amam os tênis com luzinhas, e temos certeza que elas vão se encantar com a nossa linha Power Light! é feito em tecido super confortável e flexível que se ajusta perfeitamente no pezinho. Palmilha Gravidade Zero, feita com espuma viscoelástica que é bem fofinha.O tênis de luzinha possui calce fácil e prático através da própria elasticidade do material do cabedal. Seu solado é feito em material TR emborrachado transparente com glitter potencializando ainda mais as luzes de led que são ativadas através do andar. Pisou piscou!<br>O LED é recarregável?<br>Não. O término da bateria não caracteriza defeito de fabricação do produto, portanto não justifica troca;<br> Não lave para não danificar o sistema de luzes.<br>Guia de Tamanhos<br>Tamanhos Cm<br>25 17,0 cm<br>26 17,7 cm<br>27 18,4 cm<br>28 19,1 cm<br>29 19,8 cm<br>30 20,4 cm<br>31 21,0 cm<br>32 21,7 cm","{""cor"":""Marinho, Pink"",""genero"":""Feminino"",""marca"":""Ortopé"",""tamanho"":""32""}","Marinho, Pink",Feminino,Ortopé,32,,,,,,,,,,,,,,Não informado,feminino,Ortopé,Não informado,Não informado,infantil,tecido,46018276,Não informado,Tênis,Não informado,Não informado,"led, calce fácil",Não informado,Não informado,Não informado,Não informado,Ortopé,32,"[Azul marinho, Pink]",Espuma,,Feminino,1 Par,Infantil
notreino||00007728E,Tênis,Tênis Wilson Modelo Pro Open Preto Cinza Treino Dia a Dia Esportivo Basquete Original Corrida,"Tenis Wilson Pro Open<br><br><br>Cor: Preto Cinza<br>Gênero: Masculino<br>Peso Aprox: 365 g<br>Solado: Non-Marking, não marca o piso<br>Cabedal: Sintético<br>Nacional<br><br><br><br>Caracteristicas:<br>Com a missão de fornecer produtos esportivos que permitam a todos, desde o iniciante até o atleta profissional, conseguirem os melhores resultados e o maior entretenimento no esporte, a Wilson está sempre surpreendendo em tecnologias e inovação. Um exemplo da qualidade da marca é o Tênis Wilson Pro Open Preto, pertencente à linha Conforto, foi desenvolvido com EVA de alta densidade para um melhor desempenho e alta durabilidade em todos os tipos de quadra, combinando conforto e estabilidade com segurança para o jogador moderno.<br><br><br>","{""cor"":""Cinza"",""genero"":""Masculino"",""indicacao"":""Corrida, Dia a Dia, Treino"",""marca"":""Wilson"",""tamanho"":""39""}",Cinza,Masculino,Wilson,39,"Corrida, Dia a Dia, Treino",,,,,,,,,,,,,Preto Cinza,Masculino,Wilson,Não informado,Treino Dia a Dia Esportivo Basquete Corrida,Não informado,Sintético,Pro Open,Não informado,Tênis,Não informado,Não informado,Com a missão de fornecer produtos esportivos que permitam a todos desde o iniciante até o atleta profissional conseguirem os melhores resultados e o maior entretenimento no esporte a Wilson está sempre surpreendendo em tecnologias e inovação Um exemplo da qualidade da marca é o Tênis Wilson Pro Open Preto pertencente à linha Conforto foi desenvolvido com EVA de alta densidade para um melhor desempenho e alta durabilidade em todos os tipos de quadra combinando conforto e estabilidade com segurança para o jogador moderno,Não informado,Não informado,Não informado,Não informado,Wilson,39,"[Preto, Cinza]",Sintético,,Masculino,1 Par,Adulto
calcadosbibi||81931,Tênis,Tênis Luz Menino Bibi Roller Celebration Caramelo 1079170,"<p>Linha especial em comemoração ao aniversário de 70 anos da Bibi. E para celebrar esse marco, não há forma melhor do que reinventando um clássico. Linha Roller que já é conhecida por cabedais em elastano e facilidade de calce, agora tem uma sola nova que vêm com muitas luzinhas que picam ao caminhar, proporcionando conforto e diversão para o dia a dia dos pequenos.</p>","{""genero"":""Masculino"",""marca"":""Bibi"",""tamanho"":""26""}",,Masculino,Bibi,26,,,,,,,,,,,,,,Caramelo,Menino,Bibi,Não informado,Não informado,Não informado,Elastano,Roller Celebration,Não informado,Tênis,Não informado,Não informado,Luz,Não informado,Não informado,Não informado,Não informado,Bibi,26,Marrom,Elastano,,Masculino,1 Par,Infantil
canyoncomerciodeartigosesportivo||195978788538,Tênis,Tênis Columbia Escape Persuit,"Tênis Columbia Montrail Trinity AG<br> Ideal para práticas de aventuras ao ar livre, o tênis masculino para caminhada EscapeTM Pursuit é um calçado super leve e de alto desempenho, desenvolvido para você explorar o melhor das trilhas e caminhadas.<br> A estabilidade e alto retorno de energia deixam cada pisada mais leve com a exclusiva tecnologia de amortecimento Techlite+TM, que garante amortecimento e estabilidade, sem sacrificar o conforto.<br> Conte ainda com a propriedade Navic Fit SystemTM, sistema de amarração que proporciona um ajuste perfeito para maior segurança durante sua caminhada.<br> Além disso, a sola Adapt TraxTM oferece uma tração excepcional em condições secas e molhadas, tudo para você aproveitar ao máximo o que as atividades ao ar livre têm a oferecer.<br> <br> <br>Devido ao inchaço que ocorre nos pés e o uso de meias grossas durante as trilhas ou outras atividades, recomendamos adquirir o calçado com 0,5cm a 1cm de folga.<br> Confira a tabela de tamanhos para escolher o número que mais combina com você!<br> <br> Características do Produto:<br> - Tecnologia Techlite+TM;<br> - Solado em borracha com garras multi-direcionais de 4mm;<br> - Adapt TraxTM, tração excepcional em condições secas e molhadas.<br> <br> Sobre a Marca:<br> Fundada em 1938, a Columbia Sportswear Company TM cresceu de uma pequena distribuidora familiar de chapéus para uma das maiores marcas do mundo em roupas e acessórios Outdoor. Em 2006, as vendas líquidas da empresa atingiram o recorde de quase US $ 1,29 bilhões. A extensa linha de produtos Columbia inclui uma ampla variedade de outerwear, sportswear, calçados e acessórios e seu renome e estrutura possibilitam o desenvolvimento de produtos inovadores, funcionais, elegantes e que oferecem grande valor agregado.","{""cor"":""Navy"",""genero"":""Masculino"",""marca"":""Columbia"",""tamanho"":""42""}",Navy,Masculino,Columbia,42,,,,,,,,,,,,,,Não informado,Masculino,Columbia,Não informado,Caminhada,Adulto,Não informado,Escape Pursuit,Não informado,Tênis,Não informado,Não informado,"Tecnologia TechliteTM, Solado em borracha com garras multi-direcionais de 4mm, Adapt TraxTM tração excepcional em condições secas e molhadas",Não informado,Cadarço,Não informado,Não informado,Columbia,42,"[Collegiate navy, Spark] ",,,Masculino,1 Par,Adulto
sapatariaon-line||08908336,Tênis,Tênis Olympikus Ultraleve 155g 0947 37/45,"<p>O Olympikus Ultraleve 155g é o tênis ideal para quem busca leveza nas atividades diárias. Seu cabedal é inspirado nos padrões gráficos das penas de pássaros, tem tecido knit bicolor com a tecnologia Hypersox, que proporciona melhor elasticidade, respirabilidade, conforto e leveza. O solado é inspirado em pássaros leves, com referências nas linhas fluídas das asas, a tecnologia Evasense que proporciona maior leveza, maciez e flexibilidade nas pisadas.</p><span>Características</span><p><strong>Material interno:</strong> Têxtil <br> <strong>Material externo:</strong> Tecido knit <br> <strong>Solado:</strong> Evasense <br><br></p>","{""cor"":""Mescla, Preto"",""marca"":""Olympikus"",""tamanho"":""36""}","Mescla, Preto",,Olympikus,36,,,,,,,,,,,,,,Não informado,Unissex,Olympikus,Não informado,Dia a dia,Adulto,Tecido knit,Ultraleve 155g,Não informado,Tênis,Não informado,Não informado,"Leveza, conforto, respirabilidade, elasticidade",Casual,Cadarço,Não informado,Não informado,Olympikus,36,Preto,"[Têxtil, Tecido, Evasense]",,,1 Par,Adulto
jventurasports||4c784d8c556d11edb0924201ac185019,Tênis,Tênis Rainha Champion Feminino,"Tênis feminino Rainha Champion tecnologias em seu cabedal confeccionado com tecido sysmesh e freshmesh para melhorar a troca de calor no interior do calçado assim evitando odores indesejados e calor essecivo. Solado em Eva Soft anti-impacto perfeito para você caminhar ou dia dia, tênis leve e confortável.","{""genero"":""Feminino"",""marca"":""Rainha"",""tamanho"":""35""}",,Feminino,Rainha,35,,,,,,,,,,,,,,Não informado,Feminino,Rainha,Não informado,Dia a Dia,Adulto,Tecido,Champion,Não informado,Tênis,Não informado,Não informado,"Confortável, Leve",Casual,Cadarço,Não informado,Não informado,Rainha,35,,"[Tecido, EVA]",,Feminino,1 Par,Adulto
netshoes||I6E-6320-156-43,Tênis,Tênis Fila Racer Nairobi Masculino,"Descubra o Tênis Fila Racer Nairobi Masculino, o parceiro ideal para suas atividades físicas. Com um design moderno e tecnologia de ponta, oferece conforto e desempenho excepcionais para corridas e treinos. Seja na rua ou na esteira, este tênis proporciona estabilidade e amortecimento ideais. Complete seu estilo sportstyle com esse calçado dinâmico e versátil, combine-o com bermuda e regata Fila, para um visual clean e super atualizado. Não espere mais para alcançar novos recordes! Adquira já o seu na Netshoes e eleve seu running para o próximo nível!","{""cor"":""Marinho, Cinza"",""genero"":""Masculino"",""marca"":""Fila"",""tamanho"":""43""}","Marinho, Cinza",Masculino,Fila,43,,,,,,,,,,,,,,Não informado,Masculino,Fila,Não informado,Corrida,Adulto,Não informado,Racer Nairobi,Não informado,Tênis,Não informado,Não informado,"Conforto, desempenho, estabilidade, amortecimento",Casual,Cadarço,Não informado,Não informado,Fila,43,"[Marinho, Cinza]","[Têxtil, Sintético]",,Masculino,1 Par,Adulto
lojasawallon||297409,Tênis,Tênis Infantil Menina Pampili 721.011,"<p>Referência: 721.011</p><p>O <strong>Tênis Infantil Menina Pampili</strong> é perfeito para o dia a dia das suas crianças! Ele possui o fechamento em tiras aderentes proporcionando calce fácil e autonomia para seu filho, contém solado antiderrapante, além de ter um detalhe de coração que exala fofura! Aproveite!</p><p>Composição: Sintético</p>","{""cor"":""Branco"",""genero"":""Feminino"",""marca"":""Pampili"",""tamanho"":""23""}",Branco,Feminino,Pampili,23,,,,,,,,,,,,,,Não informado,Feminino,Pampili,Não informado,Não informado,Infantil,Sintético,Não informado,Não informado,Tênis,Não informado,Não informado,"Fechamento em tiras aderentes, solado antiderrapante",Não informado,Tiras,Não informado,Não informado,Pampili,23,Branco,Sintético,,Feminino,1 Par,Infantil
ubuntucalcados||02LGMPV43,Tênis,Tenis Lege Para Treinos Leves Academia e Esportes,"Itens inclusos: 01 Par de Tênis para Treinos Leves Academia e Esportes, 03 Pares de Meia Cano Longo. O Tênis Lege para Treinos Leves Academia e Esportes, é um modelo indicado para aquele esportista que precisa de um calçado para diversos momentos. Para ir à academia ou até mesmo para usar no trabalho ou no dia a dia. Para um bom desempenho em ambientes tão distintos, este Tênis apresenta atributos como dupla camada no solado, tendo amortecimento adequado para quando for usado para malhar ou corrida leve, apresenta conforto, devido ao seu revestimento interno em material macio com forro cacharréu e espuma. E para suportar os diferentes perfis de atividades, oferece boa ventilação através de seu cabedal em tecido camaleão com espuma, deixando os pés secos e mais saudáveis. Esse tênis é uma excelente aposta para quem está de olho em modelo versátil e com bom custo x benefício. Gênero: Unissex Indicado para: Treinos Leves Pisada: Neutra Cabedal: Camaleão duplo com forro cacharréu e espuma de 3mm densidade 28 Forro: Cacharréu espuma de 4mm densidade 28 Design: Esportivo Solado: Micro expandido e E.V.A duplo Palmilha: E.V.A 7mm forro Jakar Colarinho: Espuma 10mm e densidade de 33 Tabela de Medidas: 34 - 23,0cm 35 - 24,0cm 36 - 24,5cm 37 - 25,5cm 38 - 26,0cm 39 - 26,5cm 40 - 27,0cm 41 - 27,5cm 42 - 28,0cm 43 - 29,0cm 44 - 29,5cm.","{""genero"":""Unissex"",""indicacao"":""Academia, Esporte"",""marca"":""Ascension"",""tamanho"":""43""}",,Unissex,Ascension,43,"Academia, Esporte",,,,,,,,,,,,,Não informado,Unissex,Lege,Não informado,Treinos Leves,Não informado,Camaleão,Não informado,Não informado,Tênis,Esportivo,01 Par,"Dupla camada no solado, amortecimento, conforto, revestimento interno em material macio, forro cacharréu e espuma, boa ventilação, cabedal em tecido camaleão com espuma, palmilha EVA 7mm, colarinho espuma 10mm",Não informado,Não informado,03 Pares,34 - 230cm 35 - 240cm 36 - 245cm 37 - 255cm 38 - 260cm 39 - 265cm 40 - 270cm 41 - 275cm 42 - 280cm 43 - 290cm 44 - 295cm,,,,,,,,
