Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,AI-PAVE-BR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Atributos Multimídia,Unnamed: 14,Unnamed: 15,Unnamed: 16
spaceeletromaringa||BWK14ABANA,Lavadora de Roupas,Lavadora Brastemp 14kg Branca 110v BWK14ABANA (BWK14AB),"<p>Características<br>Tipo: Lavadora de Roupas<br>Capacidade de Lavagem: 12 kg<br>Abertura: Top Load<br>Programas de Lavagem: 16 programas<br>Painel de Controle: Digital (Tact)<br>Temperatura de Água: Fria<br>Opções de Centrifugação: 01<br>Velocidade de Centrifugação: 750 rpm<br>Filtro Elimina Fiapos<br>Dispenser de Sabão<br>Dispenser de Amaciante<br>Dispenser de Alvejante<br>Acabamento do Cesto: Inox<br>Visualizador das Etapas de Lavagem<br>Ciclo Tira Manchas Advanced<br>Ciclo Antibolinha<br>Plugue e Tomada: 10A<br>Ciclo Edredom</p><p>Especificações Técnicas<br>Modelo: BWK12AB<br>Cor: Branco<br>Consumo de Água: 138 L<br>Selo Procel (Eficiência Energética): A<br>Voltagem: 110V<br>EAN: 7891129498204 (110V)<br>Garantia: 12 meses</p><p>Dimensões e Peso<br>Dimensões do produto sem embalagem (AxLxP): 1070x630x710 mm<br>Dimensões do produto com embalagem (AxLxP): 1080x670x720 mm<br>Peso do produto sem embalagem: 38,0 Kg<br>Peso do produto com embalagem: 40,0 Kg</p>","{""capacidade_de_lavagem"":""14 kg"",""cor"":""Branco"",""marca"":""Brastemp"",""voltagem"":""127 V""}",Brastemp,127 V,14 kg,Branco,Brastemp,110V,12 kg,Branco,Brastemp,110V,14kg,Branco
madeiramadeira-openapi||305190,Lavadora de Roupas,Máquina de Lavar Roupas 8kg Lavagem Econômica CWE08AB Facilite Consul 127V,"A Máquina de Lavar Consul tem tudo que você precisa pra não ter mais trabalho na hora de lavar suas roupas. Olha que bem pensado: com a Função Lavagem Econômica, você reaproveita a água da máquina pra outros usos na sua casa. E na hora da lavagem, com a Diluição Antimanchas, o sabão é diluído antes de entrar em contato com as roupas, evitando manchas nos tecidos. Você também combina o nível de sabão de acordo com o nível da água com o Dispenser Dose Certa, para que não tenha desperdícios.","{""capacidade_de_lavagem"":""8 kg"",""cor"":""Branco"",""marca"":""Consul"",""voltagem"":""127 V""}",Consul,127 V,8 kg,Branco,Consul,127V,8kg,Não informado,Consul,110V,8kg,Branco
magazineluiza||010560101,Lavadora de Roupas,Lavadora de Roupas Consul 11kg Cesto Inox,"A lavadora de roupas Consul CWH11AB é o que falta para sua casa.Ela tem capacidade de roupa seca de 11Kg, porta/tampa de vidro com abertura superior, gabinete metálico e cesto em inox com base de plástico.Possui ainda, painel de controle mecânico e 15 programas de lavagem, entre eles: - Nível Fácil: Evita o desperdício e garante a lavagem ideal. Você coloca as roupas na máquina, vê em que nível elas chegam na régua dentro do cesto, e usa o mesmo nível para dosagem de sabão e água - Lavagem Econômica: Pode reaproveitar a água usada na lavadora para outros usos na sua casa - Ciclo Rápido: Lavagem ideal para roupas pouco sujas, e ainda economiza energia e tempo - Dosagem Extra Fácil: Suas roupas ficam bem lavadas e você ainda tem uma economia de até 70% de sabão em pó - Ciclo Edredom: Até o seu edredom fica bem lavado! Tudo que você precisa fazer é escolher o ciclo exclusivo para ele.E você ainda conta com o Dual Dispenser, que com o novo formato, abastecer e limpar ficou muito mais fácil. Economia e praticidade para lavar mais, gastando menos.","{""capacidade_de_lavagem"":""11 kg"",""cor"":""Branco"",""marca"":""Consul"",""voltagem"":""220 V""}",Consul,220 V,11 kg,Branco,Consul,Não informado,11kg,Não informado,Consul,220V,11kg,Branco
magazineluiza||010512200,Lavadora de Roupas,Lavadora de Roupas Consul Facilite CWK11 11kg,"lavadora automática com capacidade para 11 kg de roupas. conta com a Função Estoque fácil que armazena o sabão líquido e amaciante concentrado para várias lavagens, Ciclo Limpeza Lavadora que avisa quando a lavadora precisa de uma limpeza especial, dilui o sabão com a água antes de entrar em contato com as roupas, evitando possíveis manchas de sabão. Possui a função Nível Fácil que indica a medida certa de água e sabão, evitando desperdício. Com o dispenser você pode escolher entre sabão líquido ou em pó, tem visualizador de etapas e seleção de tipo e cor de roupa.","{""capacidade_de_lavagem"":""11 kg"",""cor"":""Branco"",""marca"":""Consul"",""voltagem"":""127 V""}",Consul,127 V,11 kg,Branco,Consul,Não informado,11kg,Não informado,Consul,110V,11kg,Branco
frigelar2||kit9300,Lavadora de Roupas,Lavadora de Roupas Panasonic 18Kg Antibacteria Titânio Na-F180P7T 220V,"<p>A Lavadora de Roupas Panasonic 18Kg Antibacteria Titânio NA-F180P7T. Esta máquina de lavar é, sem dúvida, a número 1 em sua categoria.</p><p>No 1. A melhor lavagem da categoria<br>Possui um maior espaço interno e remove as manchas mais difíceis, pois conta com o sistema Ciclone e não necessita de um agitador. Por isso é a única que alcança nota 1,0 no teste de eficiência.</p><p>A mais econômica da categoria<br>Economize água em cada lavagem! A máquina de lavar NA-F180P7T economiza 28 litros por lavagem, garantindo o menor consumo de água quando comparada com suas concorrentes de mesma capacidade. É melhor para você e para o planeta!</p><p>Antibacteria Ag contra vírus e bactérias<br>Elimina 99,9% da proliferação de vírus e bactérias, deixando suas roupas mais limpas e livres de maus cheiros através das partículas de prata.</p><p>Desempenho até 20% maior com o programa Vanish<br>Tenha roupas ainda mais limpas! Garantimos até 20% mais desempenho potencializando o uso do tira-manchas com o exclusivo programa Vanish.</p><p>Lavagem inteligente com Smartsense<br>A função Smartsense foi pensada para ajudar você e o planeta a economizar ainda mais recursos no dia a dia! Ela ajusta o nível de água da máquina de lavar de acordo com o peso da roupa, evitando o desperdício de água e mantendo uma lavagem eficiente.</p>","{""cor"":""Titânio"",""marca"":""Panasonic"",""voltagem"":""220 V""}",Panasonic,220 V,,Titânio,Panasonic,220V,18Kg,Não informado,Panasonic,220V,18kg,Titânio
friopecas||128605,Lavadora de Roupas,Lavadora de Roupas Brastemp 9KG com Enxágue Duplo Branca BWJ09AB  220 Volts,"Lavadora de Roupas Brastemp 9KG com Enxágue Duplo Branca BWJ09AB – 220 Volts <br> <br> <p> A Lavadora de Roupas Brastemp 9Kg tem um cuidado essencial para suas roupas. O Ciclo Tira Manchas melhora a eficiência de limpeza das roupas encardidas, deixando suas roupas mais limpas. Com três opções de nível de sujeira, garante uma lavagem com performance de acordo com a agitação das peças. </p> <br> <br> <p> Ciclo Tira Manchas: </p> <p>Ciclo indicado para as roupas mais sujas e encardidas, tem eficiência na remoção das manchas mais persistentes, assim você tem roupas mais limpas todos os dias</p> <br> <br> <p> Enxague Duplo: </p> <p>Etapa extra de enxágue que deixa as roupas com menos resíduos de sabão e amaciante, o que ajuda a minimizar riscos de irritação na pele. </p> <br> <br> <p> 3 Níveis de Sujeira: </p> <p>Para uma limpeza mais eficaz das roupas a lavadora tem a função Nível de Sujeira, que permite escolher a intensidade de agitação das roupas no cesto para proporcionar uma lavagem mais adequada. </p> <br> <br> <p> Ciclo Delicado:</p> <p>O Ciclo Delicado é indicado para a lavagem das roupas mais frágeis, que são agitadas com mais suavidade dentro do cesto durante a lavagem e a centrifugação. </p> <br> <br> <p> Centrifugação Extra:</p> <p>Além da centrifugação normal que dura cerca de 8 minutos, a lavadora tem uma centrifugação extra que pode ser ativada, e suas roupas sairão da máquina já quase secas. </p> <br> <br> <p> Programa Reuso de Água:</p> <p>Com este programa você pode reaproveitar a água do último enxágue para outros usos em sua casa, por exemplo para lavar o quintal. Suas roupas ficam limpas, você evita desperdício e ainda ganha com a economia. </p> <br> <br> <p>Imagens meramente ilustrativas</p>","{""capacidade_de_lavagem"":""9 kg"",""cor"":""Branco"",""marca"":""Brastemp"",""voltagem"":""220 V""}",Brastemp,220 V,9 kg,Branco,Brastemp,220 Volts,9KG,Branca,Brastemp,220V,9kg,Branco
madeiramadeira-openapi||524981,Lavadora de Roupas,Lavadora Automática LCA12 12Kg 127V Colormaq Branco,"Moderna e eficiente, a lavadora de roupas LCA 12kg da Colormaq, é a garantia de roupas limpas com total praticidade. Com sete programas de lavagem, você lava os mais variados tipos de roupas, desde as mais leves até as mais pesadas. Os quatro níveis de água permitem lavar diferentes quantidades de roupas. Além disso, possui Filtro de Fiapos, Tecla Turbo, fácil programação e Sistema Antimanchas. Também, possui classificação energética A em consumo de energia e eficiência de centrifugação.","{""capacidade_de_lavagem"":""12 kg"",""cor"":""Branco"",""marca"":""Colormaq"",""voltagem"":""127 V""}",Colormaq,127 V,12 kg,Branco,Colormaq,127V,12Kg,Branco,Colormaq,110V,12kg,Branco
efacil||P2218458,Lavadora de Roupas,"Máquina de Lavar Roupas 15 Kg Colomarq LCA  Sistema Antimanchas, Filtro Duplo de Fiapos, Branca","Características do produto:<br>Marca: Colomarq<br>Modelo: LCA<br>Cor: Branca<br>Altura: 103,6 cm<br>Largura: 68,1 cm<br>Profundidade: 70,7 cm<br>Capacidade Roupa seca: 15kg<br>Potência: 0,86W<br>Alimentação: Disponível em 110V e 220V<br><br>Informações Gerais:<br>Capacidade de Lavar: 15 Kg<br>Capacidade de Água: 175L<br>Cubagem: 0,564<br>Número de Programas de lavagem: 7<br>Tipo de tomada: 10A<br>Eficiência energética: A<br>Energia: 0,40 kWh<br>Potência: 0,86W<br>Alças laterais<br>Pés reguláveis<br>Trava de segurança<br>Display<br>Tipo de Painel: Digital e Analógico<br>Desligamento automático<br>Trava de segurança<br><br>Acabamento:<br>Porta/tampa: Tampa<br>Tipo de abertura: Superior<br>Material do Cesto: Polipropileno<br>Motor com protetor térmico<br>Material Predominantemente: Aço e Polipropileno<br>Comprimento da mangueira: 1M<br>Tipo de motor: WEG <br>Gabinete (Material): Aço<br>Digital (Tact)<br>Sistema Operacional: Agitação<br><br>Funcionalidades:<br>Elimina fiapos<br>Silenciosa<br>Enxágue<br>Lava edredon<br>Ciclo rápido<br>Molho<br>Dispenser<br>Drenagem<br>Pausa<br>Centrifugação<br>Limpeza do cesto<br>Reutilização de Água<br>Reaproveitamento de água<br>Função turbo lavagem<br>Adicionar roupas<br><br>Sistema de Lavagem:<br>Avança etapas<br>Reuso de água<br>Adiar início<br>Sistema de lavagem: Agitação<br>Função agitação delicada<br>Tipo de água: Fria<br>Níveis de água: 4<br>Número de enxágues: 3<br>Painel de controle: Digital e Analógico<br>Entrada de água: Automática<br>Saída de água: Automática<br>Quantidade de programas de lavagens: 7<br>Visualizador das etapas de lavagens<br>Velocidades de centrífigação: 730RPM<br>Eficiência de lavagem: 0,89<br>Frequência: 60Hz<br>Consumo de Água: 175L/ciclo<br>Consumo aproximado de energia: 0,40kWh/ciclo<br>Eficiência de centrifugação: A<br>Capacidade Roupa seca: 15K<br><br>Programas de lavagem:<br>Rápido<br>Dia a Dia<br>Delicado<br>Cama e Banho<br>Muito Sujo<br>Tira Manchas<br>Enxaguar<br>Centrifugar<br><br>Dimensões:<br>Dimensões do Produto sem embalagem (AxLxP): 103,6 x 68,1 x 70,7 cm<br>Dimensões do Produto com embalagem (AxLxP): 103,8 x 71,2 x 76,3 cm<br><br>Peso:<br>Peso sem embalagem: 49,0 Kg<br>Peso com embalagem: 50,4 Kg<br><br>Conteúdo da Embalagem:<br>1 Lavadora<br>1 Manual de Instruções<br>1 Certificado de Garantia<br><br>Garantia: 1 Ano (Ofertada pelo Fabricante)<br><br>*Confira as dimensões do produto e certifique -se de que estão adequadas aos elevadores, portas e corredores do local de entrega, pois não fazemos a montagem<br>e desmontagem do produto ou de portas e janelas para entrega de produtos, bem como içamento por fora de prédio ou transporte por escada quando oferecer risco para o produto e entregadores.*<br><br>Fabricante: Colormarq<br>","{""capacidade_de_lavagem"":""15 kg"",""cor"":""Branco"",""marca"":""Colormaq"",""voltagem"":""Bivolt""}",Colormaq,Bivolt,15 kg,Branco,Colomarq,110V e 220V,15 Kg,Branca,Colomarq,220V,15kg,Branco
magazineluiza||202953800,Lavadora de Roupas,Lavadora de Roupas Brastemp Ative! BWU11AE 11Kg,"Com o design ainda mais moderno e arrojado, essa lavadora possui diversas funções que vão lhe proporcionar maior praticidade. Possui painel Smart Touch, abertura superior, potência de 510 Watts e 05 programas de lavagem. Conta com dispenser de sabão, amaciante e alvejante, filtro para fiapos e alça para transporte. Um toque especial em sua lavanderia!","{""capacidade_de_lavagem"":""11 kg"",""cor"":""Preto"",""marca"":""Brastemp"",""voltagem"":""220 V""}",Brastemp,220 V,11 kg,Preto,Brastemp,Não informado,11Kg,Não informado,Brastemp,220V,11kg,Preto
leonfer||3071,Lavadora de Roupas,Lavadora Brastemp 13kg Bwk13abana Br 127v,"Máquina de Lavar Brastemp 13Kg branca com Ciclo Tira Manchas Advanced e Ciclo Antibolinha - BWK13AB<br> A nova Máquina de Lavar Brastemp 13kg conta com Design moderno e exclusivo e a alta Performance do Ciclo Tira-Manchas Advanced para retirar mais de 40 manchas, incluindo gordura e canetinha. E para o máximo Cuidado com suas Roupas, a lavadora possui o Ciclo Antibolinhas<br> <br> Características:<br> Painel de controle: Digital (Tact)<br> Plugue e Tomada: 10A<br> Desligamento Automático: Não<br> Trava de Segurança: Não<br> Pausa: Não<br> Classificação Energética: A<br> <br> Tira Manchas Advanced: Ciclo Tira Manchas Advanced remove mais de 40 tipos de manchas, desde as mais frequentes até as mais difíceis, como gordura e canetinha, sem danificar os tecidos.<br> <br> Ciclo Edredom: Cama, Banho, Jeans, Casaco... até Edredom pode ser lavado sem preocupação e sem esforço!<br> <br> Ciclo Antibolinhas: Ciclo com lavagem especial que previne a formação de bolinhas na roupa durante o processo de lavagem, mantendo-as com aparência de novas por mais tempo.<br> <br> A nova Máquina de Lavar Brastemp 13kg conta com Design moderno e exclusivo e a alta Performance do Ciclo Tira-Manchas Advanced para retirar mais de 40 manchas, incluindo gordura e canetinha. E para o máximo Cuidado com suas Roupas, a lavadora possui o Ciclo Antibolinhas que evita o desgaste do tecido e mantém suas roupas com aparência de novas por mais tempo!<br> <br> Enxágue Antialérgico: Etapas adicionais de enxágue promovem a remoção de resíduos de sabão de forma mais eficiente, minimizando riscos de irritação na pele.<br> Ciclo Roupas Delicadas: Cuidado extra na lavagem de tecidos delicados, através da suavidade de agitação.<br> Ciclo Cores Duradouras: Ciclo especial que previne o desbotamento das roupas coloridas durante a lavagem, mantendo as cores originais do tecido.<br> Cestos Resistentes: Toda modernidade do acabamento inox no interior da sua lavadora.<br> <br> Programas de Lavagem<br> Dia a Dia, Antibolinhas, Roupas de Bebê, Antialérgico, Rápido, Delicadas / Roupas Íntimas, Tira Manchas Advanced, Cores Duradouras, Brancas, Cama e Banho, Edredom, Pesado e Jeans<br> <br> Dimensões:<br> Altura: 106 cm<br> Largura: 66 cm<br> Profundidade: 71 cm<br> Peso: 38 kg <br> <br> Garantia do Fabricante: 12 meses","{""capacidade_de_lavagem"":""13 kg"",""marca"":""Brastemp"",""voltagem"":""127 V""}",Brastemp,127 V,13 kg,,Brastemp,127v,13kg,branca,Brastemp,110V,13kg,Branco
angeloni2||4818400,Lavadora de Roupas,Máquina de Lavar Electrolux 17Kg Branco LEC17,<br> Máquina de Lavar Electrolux 17Kg Branco LEC17<br> <br> Produto em conformidade com regulamentação do Inmetro. Todas as informações técnicas divulgadas são de responsabilidade exclusiva do fabricante/fornecedor. A cor do produto pode variar de acordo com as configurações do seu monitor.<br>,"{""capacidade_de_lavagem"":""17 kg"",""cor"":""Branco"",""marca"":""Electrolux"",""voltagem"":""127 V""}",Electrolux,127 V,17 kg,Branco,Electrolux,Não informado,17Kg,Branco,Electrolux,110V,17kg,Branco
homepoint||PA1443,Lavadora de Roupas,Lavadora Automática Mueller PopMatic Branca 8kg,"PRINCIPAIS CARACTERÍSTICAS:<br>A Popmatic é totalmente automática, e lava, enxágua e centrifuga até 8 Kg de roupa! Possui 3 níveis de água e 11 programas de lavagem, incluindo o ciclo reaproveitamento de água, onde você pode reutilizar a água na lavagem de calçadas e tapetes; e o programa rápido onde suas roupas ficam limpinhas em 30 minutos. <br><br>ESPECIFICAÇÕES DO PRODUTO: <br>• Tipo: Automática <br>• Abertura: Superior<br>• Potência: 610 W<br>• Capacidade de Lavagem: 8 Kg<br>• Consumo de energia: 0,24 kW/h<br>• Capacidade de água na cuba - nível máximo: 67,8 L<br>• Peso aprox.: 24,9 Kg<br>• Dimensões [LxAxP]: 56,3 x 101,7 x 61,9 cm <br><br>• Garantia de Fábrica: 12 Meses<br><br>IMAGENS MERAMENTE ILUSTRATIVAS","{""capacidade_de_lavagem"":""8 kg"",""cor"":""Branco"",""marca"":""Mueller""}",Mueller,,8 kg,Branco,Mueller,Não informado,8kg,Branca,Mueller,,8kg,Branco
