Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,AI-PAVE-BR,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Atributos Multimidia,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43
olistsp||OSPPUDYGX8ZF48OZ,Pneu,Pneu Moby 2.25-17 Dianteiro Kenda Moby Bikelete,"Pneu moby 2.25-17 dianteiro kenda moby bikelete Ficha tecnica. - relação de aspecto: 2,25- marca: kenda- condição do item: novo- linha: mobilete/ bikelete- índice de carga: 33l- tamanho: 2.25-17- modelo: k201- tipo de aderência: slick- estilo: passeio- tipo de terreno: suave- tipo de montagem: com câmara- origem: brasil- posição: dianteira- diâmetro da roda: 17 - largura de secção:- quantidade de pneus: 1",,,,,,,,,,,,,,,,,,Kenda,17,Não informado,225,1,Passeio,Não informado,1,Suave,Não informado,Não informado,Não informado,Não informado,Não informado,225,225-17,Kenda,"17""",,2.25,1 Pneu,,Dianteiro
webpneus||D2596,Pneu,Pneu Sentury Aro 18 255/35 R18 Qirin 990 94W XL,"<p>O Sentury-Landsail Qirin 990 foi completamente desenvolvido recentemente, com base em muitos anos de experiência e em colaboração com parceiros ativos no mercado do automobilismo. A combinação escolhida de construção de pneus e de design do piso, em todas as versões, garante um desempenho impressionante em estradas secas ou molhadas. A base do perfil é formada por 4 ranhuras longitudinais contínuas, de diferentes larguras. As ranhuras de perfil inclinadas conectam estas ranhuras longitudinais. Isto otimiza a drenagem da água e minimiza o risco de aquaplanagem. A produção de ruído também diminui acentuadamente. Pneus largos, com ranhuras contínuas, na lateral do pneu, garantem estabilidade em todas as condições de condução.</p><p><br>Classificação do produto</p><p><br>Fabricante: Sentury</p><p>Modelo: Qirin 990</p><p>Medida: 255/35R18</p><p>Largura: 255mm</p><p>Perfil: 35% da largura</p><p>Aro: 18 polegadas</p><p>Índice de carga: 94 - 670kg</p><p>Índice de velocidade: W - 270km/h</p><p>Run Flat: Nao</p><p>Tipo de terreno: HT</p><p>Extra Load: Sim</p><p>Tipo de construção: Radial</p><p>Inmetro: Sim</p><p>Referência: D2596</p><p>Categoria: Passeio</p><p>Garantia: 5 anos</p>","{""altura_do_pneu"":""35"",""aro"":""18\"""",""largura_do_pneu"":""255"",""marca"":""Sentury""}",Sentury,"18""",35,255,,,,,,,,,,,,,Sentury,18,35,255,Não informado,Radial,255mm,Não informado,HT,Não informado,Passeio,XL,Não informado,R18,35,255/35 R18,Sentury,"18""",35,255,1 Pneu,Passeio,
olistsp||OSP32HNB6BEW8XNB,Pneu,Pneu Moto Tras 180/55Zr17 73W Diablo Rosso 4 Corsa Pirelli,"Pneu traseiro.: 180/55z r17 73wModelo: diablo rosso 4 corsaMarca: pirelliIndice de carga e velocidade: 73 (365kg) w (270km/h)Seção: super sportUso: sem câmara- pneu pirelli diablo rosso iv corsa- a versão feroz do diablo rosso 4- mais aderência em pista seca- melhor entrada em curva.- performance consistente após várias sessões.- bi-composto com borracha mais macia nas regiões do ombro, com maior área, tanto no pneu dianteiro como traseiro.Tabela de aplicação.:Honda cb 1000rHonda cb 600f hornetHonda cb 650fHonda cb 650rHonda cbr 600fHonda cbr 600rrHonda cbr 650fHonda cbr 650rSuzuki gsr 750zSuzuki gsx-r 750Suzuki gsx-s 750Yamaha mt-07Yamaha mt-09Yamaha yzf-r6Kawasaki ninja zx-6r 636Kawasaki z800Kawasaki z900Kawasaki z900rsKawasaki z900rs caféDucati hypermotardDucati monster 821Triumph daytona 675rTriumph street tripleTriumph tiger sportBmwf 800rE similares.Antes de finalizar a compra, confira as medidas que sua moto está utilizando atualmenteAguardamos a sua compra Não acompanha roda--------------------------------------------------------Garantia de 5 anos somente por defeitos de fabricação, ficando inválida em caso de danos por acidentes, buracos na pista, mau uso e ainda má instalação.É necessário e indispensável instalar o pneu com um profissional especializado.","{""largura_do_pneu"":""180"",""marca"":""Pirelli""}",Pirelli,,,180,,,,,,,,,,,,,Pirelli,17,55,180,1,Moto,Não informado,Não informado,Não informado,Não informado,Traseiro,Não informado,Não informado,Não informado,Não informado,180/55ZR17,Pirelli,"17""",55,180,1 Pneu,,Traseiro
olistplus||OPMIVHCI6GEEBIPZ,Pneu,Pneu Tras 120-70-14 Pcx 150 2019 A 2022 City Grip 2 Michelin,"Michelin é uma das principais fabricantes de pneus do mundo, conta com mais de 100 anos no mercado e patrocinadora de inúmeros eventos(moto gp), vários prêmios entre eles quality excellence award, e é sinônimo de qualidade e durabilidade com grande tecnologia implementada e confiabilidade seus produtos. Descrição técnicaTipo: pneu novo certificado inmetroMedida: 120/70-14Modelo: city grip 2Aro: 14Pneu não necessita de câmaraCódigo interno: 18545Garantia: 90 dias (considerando apenas defeito de fabricação). (60 meses direto com o fabricante). Aplicações- pneu traseiro pcx 150 2019 a 2020 Características:- pneu fabricado com matéria-prima e tecnologia e equipamentos de última geração, passando por um processo rigoroso de controle de qualidade.- aderência, tanto em piso seco quanto no molhado.- excelente qualidade, segurança, durabilidade e desempenho.- produto desenvolvido dentro dos padrões originais.- produto nacional, com certificação inmetro. A garantia do produto é válida apenas para defeito de fabricação, desgaste natural e mal uso não são válidos para a garantia. Porque comprar em nossa empresaEstamos há mais de 10 anos no mercado de peças e acessórios para motocicletas. Seus produtos serão despachados rapidamente, após a confirmação do pagamento.","{""aro"":""14\"""",""marca"":""Michelin""}",Michelin,"14""",,,,,,,,,,,,,,,Michelin,14,70,120,1,Pneu,Não informado,Não informado,Não informado,Não informado,Pcx 150 2019 a 2022,Não informado,Não informado,Não informado,Não informado,120/70-14,Michelin,"14""",70,120,1 Pneu,,Traseiro
lojahipervarejo||90d45d046ea498aec40bf310dd655949,Pneu,Pneu Pirelli Aro 17 215/55R17 94V Scorpion Seal Inside,"<p>Aplicação<br></p><p>CHEVROLET: TRACKER</p> <p><br>HONDA: HR-V</p> <p><br>JEEP: COMPASS</p> <p><br>LEXUS: ES350, GS350</p> <p><br>MITSUBISHI: AIRTREK</p> <p><br>NISSAN: ALTIMA</p> <p><br>PEUGEOT: 407, 407 SW</p> <p><br>SUBARU: FORESTER, OUTBACK</p> <p><br>SUZUKI: S-CROSS, VITARA</p> <p><br>TOYOTA: CAMRY, PREVIA</p> <p><br>VOLKSWAGEN: FUSCA</p><br><p>Conteúdo Da Embalagem<br></p><p>1 Pneu 215/55R17</p><br><p>Largura do Pneu<br>215<br></p><p>Perfil<br>55<br></p><p>Vídeo<br><br></p><p>Volkswagen<br>Fusca<br></p><p>GM-Chevrolet<br>Tracker<br></p><p>Honda<br>HR-V<br></p><p>Jeep<br>Compass<br></p><p>Lexus<br>ES350<br>GS350<br></p><p>Observação<br>Letras Pretas / Tecnologia: S-I (Seal-Inside)<br></p><p>Mitsubishi<br>Airtrek<br></p><p>Nissan<br>Altima<br></p><p>Peugeot<br>Peugeot 407<br></p><p>Subaru<br>Forester<br>Outback<br></p><p>Suzuki<br>S-cross<br>Vitara<br></p><p>Tipo de Veículo<br>para SUV's e Caminhonetes<br></p><p>Toyota<br>Camry<br>Previa<br></p><p>Marca<br></p><p>Pirelli tem uma longa tradição de fabricar pneus que combinam inovação, qualidade de produto e uma marca forte. A empresa sempre teve um foco especial na pesquisa e no desenvolvimento. A Pirelli se esforça continuamente para melhorar a qualidade de seus produtos em termos de desempenho e segurança e também impacto ambiental, em linha com a estratégia de desempenho verde do grupo. </p><br><p>Importante<br></p><p>Recomendamos que os produtos sejam instalados por profissionais especializados e não nos responsabilizamos pelo mau uso ou instalação indevida, causando a perda da garantia.<br>Verifique com os fabricantes do produto e de seus componentes eventuais limitações à utilização de todos os recursos e funcionalidades.<br>Tempo de garantia: 5 Anos a partir da emissão da nota fiscal por defeito de fabricação.<br>Valor unitário.<br>Todas as informações divulgadas são de responsabilidade do fabricante/fornecedor.<br>Imagem meramente ilustrativa - A quantidade de sulcos pode variar de acordo com a medida do pneu, a imagem ilustra apenas o desenho da banda de rodagem.<br>Alguns veículos podem sair de fábrica com mais de uma medida de pneu. Por favor, verifique sempre no veículo qual é a medida exata<br>Prazo de troca e devolução: 7 dias a partir do recebimento do produto - Lei n 8.078</p><br><p>EAN<br>7895345026906<br></p><p>Indice Velocidade<br>V (240km/h)<br></p><p>Indice Carga<br>94 (670 Kg)<br></p><p>Código do Fabricante<br>4039500<br></p><p>Aro<br>17<br></p><p>Garantia<br>60 meses<br></p><p>Câmara de Ar<br>Sem<br></p><p>Treadwear<br>440<br></p><p>Tração<br>A<br></p><p>Temperatura<br>B<br></p><p>Tipo de Desenho<br>Simétrico<br></p>","{""altura_do_pneu"":""55"",""largura_do_pneu"":""215"",""marca"":""Pirelli""}",Pirelli,,55,215,,,,,,,,,,,,,Pirelli,17,55,215,1,Não informado,215,1,Não informado,Não informado,SUVs e Caminhonetes,Seal Inside,Não informado,R17,55,215/55R17,Pirelli,"17""",55,215,1 Pneu,Passeio,
martinensepneus||57375,Pneu,Pneu Xre 300 Xr 250 Tornado Lander 120/80-18 K280 Trail On Off Kenda,"Pneu 120/80-18 62p Tt K280 Trail On Off Kenda Pneu De Uso Misto (60% On-road E 40% Off-road). Pronto Para Qualquer Necessidade Urbana Ou Rural. Boa Aderência No Seco E No Molhado. Excelente Tração, Dirigibilidade E Conforto. Aplicado Em / Honda/ Xr 250 Tornado // Xre 300 // Xre 190yamaha/ Xtz 250 Lander // Xtz 250 Ténéré - Marca/ Kenda- Modelo / K280- Aro / 18- Capacidade / 265 Kg / 150 Km/h - Altura / 65cm- Largura / 12cm- Comprimento / 65cm- Peso / 4,400kg- Montagem / Tube Type ( Tt - Uso Com Camara )- Aplicação / Traseiro Garantia De 5 Anos Contra Defeito De Fabricação.",,,,,,,,,,,,,,,,,,Kenda,18,65cm,12cm,Não informado,Tt,12,Não informado,Misto,Não informado,Traseiro,Não informado,4400kg,65cm,80,120/80-18,Kenda,"18""",80,120,1 Pneu,,Traseiro
martinensepneus||54901p,Pneu,Pneu Tiger 800 Bmw F 800 Gs Dl 1000 150/70r17 69r Anakee Wild Michelin,"PNEU 150/70R17 69R ANAKEE WILD MICHELIN- A estabilidade e o conforto do piloto andam juntas graças à tecnologia radial, disponível pela primeira vez em uma linha de pneus knobby.<br>- A construção inovadora do piso permite uma melhor tração tanto na estrada quanto em off-road, além de um manuseio facilitado e grande precisão.<br>- Longa durabilidade e extrema resistência a danos graças à sua profundidade de piso ideal e novos componentes de piso.<br>- Ganho de resistência à altas temperaturas e diversos tipos de danos graças à sua excelente profundidade de piso e novos materiais. Aplicado em:Bmw: F 700 Gs // F 750 Gs // F 800 Gs // F 850 Gs // R 1100 Gs // R 1150 GsHonda: Vrf 1200xKtm: 1090 AdventureSuzuki: Dl 650 V-Strom // Dl 1000 V-StromTriumph: Tiger 800 // Tiger 900Yamaha: Xt 1200 Z Super Tenere // Xtz 750 - Marca: Michelin- Modelo : Anakee Wild- País de Origem : Brasil- Aro : 17- Capacidade : 325Kg / 170Km/h - Altura : 64,18Cm- Largura : 15Cm- Comprimento: 64,18Cm- Peso : 7,2Kg- Montagem : Tubeless ( TL - Uso Sem Câmara )- Aplicação : Traseiro Garantia de 5 anos contra defeitos de fabricação.","{""marca"":""Michelin""}",Michelin,,,,,,,,,,,,,,,,Michelin,17,6418Cm,15Cm,Não informado,Não informado,15,Não informado,Não informado,Não informado,Traseiro,Não informado,72Kg,6418Cm,70,150/70R17,Michelin,"17""",70,150,1 Pneu,,Traseiro
pneubest3||22545R17LSF1WXI2,Pneu,Pneu 225/45R17 94W Sport Plus F1 Xbri,"Pneu 225/45R17 94W Sport Plus F1 Xbri Com seu desenho assimétrico, este pneu é o aliado perfeito para aprimorar a dirigibilidade do seu veículo e melhorar sua aderência em todas as situações. Os quatro sulcos da banda de rodagem estrategicamente posicionadas, você estará sempre protegido contra os perigos da aquaplanagem.O XBRI Sport Plus F1 também impressiona pela sua durabilidade e resistência. Desenvolvido com materiais premium, ele é capaz de enfrentar os desafios do dia a dia, garantindo uma longa vida útil. Marca: Xbri<br>Modelo: Sport Plus F1 (Extra Load)<br>Aro: 17<br>Índice de peso (por pneu): 94 - 670kg<br>Índice de velocidade: W - 270km/h<br>Construção: Radial<br>Tipo: Uso sem câmara<br>Aplicação: Vias pavimentadas<br>Tipo de desenho: Assimétrico<br>Lateral: Letras pretas","{""aro"":""17\"""",""largura_do_pneu"":""225"",""marca"":""Xbri""}",Xbri,"17""",,225,,,,,,,,,,,,,Xbri,17,45,225,Não informado,Radial,Não informado,Não informado,Pavimentadas,Não informado,Não informado,Extra Load,670kg,Não informado,Não informado,22545R17,XBRI ,"17""",45,225,1 Pneu,Passeio,
newmetaparts||KITP0105,Pneu,Par Pneu Bandit Cb300 120/70-17 + 180/55-17 Stroker Technic,"<p><br></p><p>A Technic vem a mais de 30 anos no mercado sendo referência na fabricação de pneus. </p><p>Atuando em um mercado altamente competitivo, a Technic investe constantemente na tecnologia e inovação de seus produtos e processos, tornando-se sinônimo de qualidade no ramo. </p><p><br></p><p>CONTEÚDO DA EMBALAGEM: </p><p>01 PNEU DIANTEIRO 120/70-17 58V STROKER TECHNIC (USO SEM CAMARA) </p><p>01 PNEU TRASEIRO 180/55-17 73V STROKER TECHNIC (USO SEM CAMARA) </p><p><br></p><p>OBS: PNEU NOVO - DIRETAMENTE DA FABRICA </p><p><br></p><p>Algumas Aplicações: </p><p>Cb300, Cb500, Bandit, Xj6, Fazer 600 Fz6 </p><p><br></p><p><br></p><p>ESTOQUE PARA ENVIO IMEDIATO </p><p><br></p><p>PRODUTO NOVO DIRETO DA FABRICA </p><p><br></p><p>*PRODUTO NOVO C/ GARANTIA DE 5 ANOS CONTRA DEFEITOS DE FABRICAÇÃO </p><p><br></p><p>*POSSUI CERTIFICAÇÃO DO INMETRO </p><p><br></p><p>*Nossa equipe está sempre disposta a tirar suas dúvidas, basta nos chamar no campo das perguntas.</p>",,,,,,,,,,,,,,,,,,Technic,17,70,120,2,Pneu,Não informado,Não informado,Não informado,Não informado,Cb300 Cb500 Bandit Xj6 Fazer 600 Fz6,USO SEM CAMARA,Não informado,Não informado,Não informado,120/70-17,,,,,,,
pneustore||16003830,Pneu,Pneu Moto Pirelli 120/70R17 58H Diablo Rosso Scooter TL (D),"<p>*Nossas vendas são realizadas apenas para consumidor final, sendo vetada a comercialização para CNPJ de revendedores.</p><p>Ideal para scooters de alta performance usadas na cidade, ou estrada para viagens de pequena e média distância, o novo pneu PIRELLI DIABLO ROSSO SCOOTER possui perfil de raio múltiplo para garantir uma ótima maneabilidade e facilidade em manobras. O desenho da sua banda de rodagem foi otimizado para alto rendimento quilométrico e desgaste regular. Seu composto de borracha derivado dos pneus da linha DIABLO de alta performance da PIRELLI, garante uma excelente aderência em todos os tipos de estradas asfaltadas. Seu desenho em formato de raio garante um desgaste uniforme e consistência na performance. Seu composto de borracha a base de sílica de alta performance, mantém a performance alta nas mais diversas temperaturas e a aderência em diferentes condições de asfalto. E por último, seu perfil esportivo, entrega rápida entrada em curvas e agilidade no manuseio.<br><br>Sobre a marca Pirelli<br><br> A marca Pirelli foi fundada em Milão, na Itália em 1872. A Pirelli oferece pneus para diversos segmentos e é a primeira marca que vem à mente para muitas pessoas, quando se fala em pneus. Os pneus Pirelli representam alta confiabilidade, além de serem sinônimo de qualidade e desempenho para veículos. A Pirelli oferece pneus para diversos tipos de uso e tem como um de seus objetivos, oferecer um pneu bom e confiável, o que é possível graças aos processos de fabricação adotados, utilizando alta tecnologia para desenvolvimento de seus produtos.</p>","{""altura_do_pneu"":""70"",""aro"":""17\"""",""marca"":""Pirelli""}",Pirelli,"17""",70,,,,,,,,,,,,,,Pirelli,17,70,120,1,Scooter,Não informado,Não informado,Asfalto,Não informado,Alta Performance,TL,Não informado,Não informado,58,120/70R17,Pirelli,"17""",70,120,1 Pneu,,
pneuscampinasdistribuidora||7738e852cde211eaa6d54201ac18501e,Pneu,Pneu 185/55r16 83v speed-life 2 semperit,"A Semperit é uma empresa do grupo Continental Contitech, que atua no Brasil a vários anos. Com forte presença no mercado Europeu a Semperit traz para o Brasil pneus com alta tecnologia, confiança e durabilidade com mais de 100 anos de experiencia em desenvolvimento de produtos altamente confiáveis. A marca tem caído no gosto dos brasileiros por sua qualidade e preço justo. Recomendamos que os produtos sejam instalados por profissionais especializados e não nos responsabilizamos pelo mau uso ou instalação indevida, causando a perda da garantia.","{""largura_do_pneu"":""185"",""marca"":""Continental""}",Continental,,,185,,,,,,,,,,,,,Semperit,16,55,185,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,185/55 R16,Continental,"16""",55,185,1 Pneu,,
bacelarmotopecas||88ec59fc2cf111ec93044201ac185049,Pneu,Pneu Metzeler 130.80/17 Tourance XT660 e Falcon Traseiro,Pneu Metzeler 130.80/17 Tourance XT660 e Falcon TraseiroGarantia: 5 anos pelo fabricante contra defeitos de fabricação.Pedidos com pagamento aprovado até as 14h serão despachados no mesmo dia (dias úteis),,,,,,,,,,,,,,,,,,Metzeler,Não informado,Não informado,Não informado,Não informado,Traseiro,Não informado,Não informado,Não informado,Não informado,Tourance XT660 e Falcon,Não informado,Não informado,Não informado,Não informado,1308017,Metzeler,"17""",80,130,1 Pneu,,Traseiro
