Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Atributos AI-PAVE-BR,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Atributos Multimídia,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
pontoequipamentos||nc-p2786-220v,Freezer,Freezer Vertical 560 Litros Porta Cega (Dupla Ação) (EVZ21 Full Black) - Imbera - 220V,"<p>Especificações Técnicas</p><p>Consumo de Energia<br>3.56 (KWH/24 – 220V)</p><p>Dimensões Internas (mm)<br>1480 (A), 555 (L), 673 (P)</p><p>Faixa de Temperatura<br>-22 a 8</p><p>Dimensões Externas (mm)<br>1985 (A), 686 (L), 814 (P)</p><p>Prateleiras<br>1+3</p><p>Peso<br>95,5 (PESO LIQ.)<br>100 (C/ EMB.)</p><p>Amperagem<br>3.8 (110v)<br>1.6 (220v)</p><p>Volume<br>560 (BRUTO)<br>560 (LÍQUIDO)</p><p>Iluminação<br>Sem iluminação</p><p>Capacidades<br>não há (350ML)<br>não há (600ML)<br>não há (LONG NECK)</p>","{""tipo"":""Vertical"",""voltagem"":""220 V""}",,,,220 V,Vertical,,,,560 Litros,Imbera,Full Black,220V,Vertical,Porta Cega Dupla Ação,2,Não informado, Imbera ,560L,Preto,220V,Vertical,1,
moveislinhares||110986,Freezer,Freezer Horizontal Midea 150L com 1 Porta RCFA Branco,"Freezer Horizontal Midea 150L com 1 Porta RCFA Branco<br><br>O Freezer Horizontal Midea 150L, é perfeito para quem quer preservar alimentos resfriados, conservados ou congelados de forma rápida, com tamanho compacto proporciona praticidade ao se adaptar a ambientes menores.<br><br>Graças a versatilidade de suas funções, pode opear tanto como Freezer entre as temperaturas -24C e -12C, quanto como Refrigerador que entre as temperaturas 0C e 10. Além disso, é o Freezer mais econômico do mercado.<br><br>Informações Técnicas:<br>- Marca: Midea<br>- Modelo: RCFA11/RCFA12<br>- Tamanho: 150 Litros<br>- Classificação energética: A <br>- Voltagem: 127V ou 220V (NÃO É BIVOLT)<br><br>Cor:<br>- Branco<br><br>Características:<br>- 01 Porta<br>- Temperatura de operação do conservador -12C<br>- Temperatura de operação do freezer -18C e -24C<br><br>Dimensões:<br>- Altura: 85cm<br>- Largura: 62,8cm<br>- Profundidade: 56,2cm<br><br>Garantia do Fornecedor: 12 meses.","{""capacidade_liquida_de_armazenamento"":""150 L"",""cor"":""Branco"",""marca"":""Midea"",""voltagem"":""220 V""}",150 L,Midea,Branco,220 V,,,,,150L,Midea,Branco,127V ou 220V,Horizontal,1 Porta,1,Não informado,Midea ,150L , Branco,220V,Horizontal,1,
magazineluiza||010122401,Freezer,Freezer Vertical 238 Litros Continental,,"{""tipo"":""Vertical""}",,,,,Vertical,,,,238 Litros,Continental,Não informado,Não informado,Vertical,Não informado,Não informado,Não informado,Continental,238L,,110V,Vertical,,
lojasmm||13542,Freezer,Freezer Brastemp Vertical Flex Frost Free 228L BVR28NBBNA,"O Freezer Vertical Brastemp Flex Frost Free, além de não precisar descongelar nunca, pode se transformar em uma geladeira sempre que precisar, isso porque conta com a tecnologia Flex. Possui também o Controle de temperatura externo, que possibilita total controle da temperatura sem precisar abrir o freezer.<br> <br> Modelo: BVR28NBBNA<br> Consumo Aproximado de Energia (kWh): 46.2<br> Eficiência Energética: A++<br> Tipo: Vertical<br> Capacidade (L): 228<br> Freezer Flex: Transforme seu freezer em geladeira sempre que precisar.<br> Controle externo: Tenha total controle da temperatura do seu freezer no toque de um botão<br> Tecnologia Frost Free: Não precisa descongelar nunca<br> Prateleira de vidro temperado: Mais facilidade de limpeza e melhor visibilidade do interior da geladeira.<br> <br> Dimensões<br> Altura: 169,8 cm<br> Largura: 63,1 cm<br> Profundidade: 69,5 cm<br> <br> Peso: 66 kg<br> <br> Garantia: 12 meses","{""capacidade_liquida_de_armazenamento"":""228 L"",""cor"":""Branco"",""marca"":""Brastemp"",""tipo"":""Vertical"",""voltagem"":""127 V""}",228 L,Brastemp,Branco,127 V,Vertical,,,,228L,Brastemp,Não informado,Não informado,Vertical,Não informado,Não informado,Frost Free,Brastemp,228L,Branco,110V,Vertical,1,Frost Free
fastshop2||BRBVR28NB2,Freezer,Freezer Vertical Brastemp Flex de 228 Litros Frost Free Branco - BVR28NBbr /,"O Freezer Vertical Brastemp Flex Frost Free, além de não precisar descongelar nunca, pode se transformar em uma geladeira sempre que precisar, isso porque conta com a tecnologia Flex. Possui também o Controle de temperatura externo, que possibilita total controle da temperatura sem precisar abrir o freezer.CaracterísticasTipo: Freezer VerticalFrost FreeCapacidade: 228 litrosPainel de ControleFunção RefrigeraçãoControle automático de temperaturaPortas ReversíveisGavetas RemovíveisPés com Rodízios e TravamentoCompartimentos: 5PrateleiraDreno de DegeloPrateleira de vidro temperadoTecnologia Frost FreeEspecificações TécnicasModelo: BVR28NBANACor: BrancoConsumo: 46,2 kwh/mêsSelo Procel (Eficiência Energética): A++Voltagem: 110V/220V (Não é bivolt)EAN: 7891129550605 (110V) / 7891129550704 (220V) Garantia: 12 mesesDimensões e PesoDimensões sem Embalagem (AxLxP): 1698x631x695 mmDimensões com Embalagem (AxLxP): 1715x633x725 mmPeso sem Embalagem: 66 kgPeso com Embalagem: 68 kgItens Inclusos01 FreezerManual de instruçõesGuia RápidoServiço de Instalação e Orientação de UsoPara sua comodidade e segurança, a Fast Shop dispõe do serviço de Instalação e Orientação de Uso*. Agendamos o serviço para você, executamos a instalação com equipes próprias especializadas e autorizadas pelo fabricante, ensinamos como utilizar os produtos da melhor forma e temos uma área de qualidade para acompanhar e garantir que tudo dê certo. É rápido e fácil.Você pode contratar o serviço com o nosso canal Blá pelo WhatsApp no número (11) 3232-2949 ou em uma de nossas lojas. Consulte os valores e regiões atendidas.","{""capacidade_liquida_de_armazenamento"":""228 L"",""cor"":""Branco"",""marca"":""Brastemp"",""quantidade_de_portas"":""1 Porta"",""tipo"":""Vertical"",""tipo_de_degelo"":""Frost Free"",""voltagem"":""220V""}",228 L,Brastemp,Branco,220V,Vertical,,1 Porta,Frost Free,228 Litros,Brastemp,Branco,110V/220V,Freezer Vertical,Reversíveis,Não informado,Frost Free,Brastemp,228L, Branco,220V,Vertical,1,Frost Free
carrefouroficial||900005520,Freezer,Freezer Refrigerador Horizontal DA170 166 Litros Metalfrio,"DA170 Dupla Ação: Freezer ou refrigerador - versatilidade, praticidade, desempenho e muita durabilidade em duas funções: freezer ou refrigerador, você escolhe! O DA170 possui desempenho profissional em seu congelamento, ideal para as rotinas agitadas de restaurantes e cozinhas industriais. Compacto no tamanho, gigante na eficiência.<br> Alta capacidade de congelamento com sistema de refrigeração com aval da Metalfrio, líder em refrigeração comercial na América Latina.<br> Ideal para Sítios, áreas de lazer, buffets, salões de festas, restaurantes, bares, e cozinhas industriais.<br> <br> Características:<br> Marca: Metalfrio<br> Modelo: DA170B<br> Capacidade em Litros: 166 Litros<br> Quantidade de Cestos: Não contem<br> Quantidade de Gavetas: Não contem<br> Quantidade de Portas: 1 Porta<br> Quantidade de Prateleiras: 0<br> Tipo de Pés: Rodízios<br> Tipo de Freezer: Horizontal<br> Sistema de Refrigeração: Cold Wall<br> Material: Ferro, Vidro, cobre, plástico, aço, Gás Ecológico<br> <br> Conteúdo da embalagem:<br> 1 freezer Horizontal<br> Manual de instruções<br> <br> Dimensões: 94,4 x 66,3 x 69 cm<br> Peso: 52 kg<br> <br> Garantia do Fornecedor: * meses","{""capacidade_liquida_de_armazenamento"":""166 L"",""marca"":""Metalfrio"",""voltagem"":""127 V""}",166 L,Metalfrio,,127 V,,,,,166 Litros,Metalfrio,Não informado,Não informado,Horizontal,1 Porta,1,Não informado, Metalfrio,166L,Branco,110V,Horizontal,1,
continentalcenter||B102090023504020101,Freezer,Freezer Imbera Vertical 1 Porta 560 Litros Preto 127V EVZ21 1024795,"Freezer Imbera Vertical 1 Porta 560 Litros Preto 127V EVZ21 1024795<p>Com capacidade de 560L é ideal para estabelecimentos comerciais que procuram trazer alta eficiência aliada a um design moderno para si. Com temperatura de trabalho entre 0C a -22C e termostato de tripla ação esse modelo traz máxima economia de energia, minimizando as necessidades de cuidados e controle.</p><p>Seu ajuste de temperatura é adaptável e perfeito para qualquer tipo de produtos, desde congelados a resfriados. Pensando em reduzi a transferência de calor e torná-lo mais eficiente, ele conta com porta solida. Ainda conta com a possibilidade de utilizar rodízios, trazendo mais mobilidade e facilidade de movimentação.</p><p>Ele também conta com prateleiras ajustáveis com pintura eletrostática, garantindo maior durabilidade e vida útil ao equipamento. Seu gabinete é construído em uma única lâmina, trazendo maior estrutura e acabamento. Essa lâminas internas são pré pintadas e trazem ainda maior durabilidade. Sua Unidade Condensadora Embraco conta com sistema compacto de unidade, sendo facilmente removível para frente, facilitando a manutenção.</p><p>Especificações Técnicas:</p><p>Marca: Imbera<br>- Modelo: EVZ21<br>- Referência: 1024795<br>- Voltagem: 127V <br>- Tipo: Freezer Vertical<br>- Cor: Preto<br>- Capacidade: 560 Litros<br>- Consumo de Energia: 3,56Kwh/24<br>- Faixa de Temperatura: -16 a -10C<br>- Prateleiras: 1+3<br>- Dimensões do Produto (LxAxP): 68,6 x 198,5 x 81,4 cm<br>- Dimensões Internas (LxAxP): 55,5 x 148 x 67,3 cm<br>- Dimensões da Embalagem (LxAxP): 70 x 199 x 84 cm<br>- Peso Líquido: 95,5kg<br>- Peso Bruto: 100kg<br>- Garantia: 12 meses</p>","{""portas"":""1 Porta"",""tipo"":""Vertical"",""voltagem"":""127 V""}",,,,127 V,Vertical,1 Porta,,,560 Litros,Imbera,Preto,127V,Freezer Vertical,1 Porta,1,Não informado, Imbera ,560L,Preto,110V,Vertical,1,
alcamar2||GLP-80730.06.2,Freezer,Freezer Horizontal Expositor Gelopar Dupla Ação 220 Litros 220V GHDE-220H,"Freezer Horizontal Expositor Gelopar Dupla Ação 220 Litros 220V GHDE-220H <br> O Freezer Horizontal é a solução perfeita para a conservação e exposição de sorvetes e produtos congelados, além de bebidas e produtos resfriados.<br> <br> Com refrigeração estática, equipada com serpentina de cobre, este Freezer um resfriamento eficiente e confiável. Sua faixa de temperatura abrangente permite que você mantenha seus produtos congelados entre -16C e -20C, enquanto os produtos resfriados podem ser mantidos perfeitamente na faixa de 0C a +7C.<br> <br> Possui degelo manual e controle de temperatura através de termostato de dupla ação, você tem total controle sobre o desempenho e a operação<br> <br> As tampas do expositor são feitas de vidros curvos temperados, deslizantes e baixo emissivo, proporcionando uma visibilidade clara dos produtos expostos e uma eficiente proteção térmica.<br> <br> Possui um dreno frontal com tampa, permitindo uma drenagem eficiente sem complicações.<br> <br> Adquira o seu hoje mesmo e experimente a excelência em refrigeração!<br> Informações Técnicas <br> Modelo: GHDE-220H<br> <br> Voltagem: 220V <br> <br> Consumo: 2,99kW/dia<br> <br> Capacidade Bruta: 220 litros<br> <br> Refrigeração: Estática com Serpentina de Cobre<br> <br> Temperatura: Congelados -16 a -20C<br> <br> Temperatura: Resfriados 0 a +7C<br> <br> Degelo: Manual<br> <br> Controle de Temperatura: Termostato dupla ação<br> <br> Revestimento Interno: Aço pré-pintado branco<br> <br> Revestimento Externo: Aço pré-pintado branco<br> <br> Tampas: Vidros temperados, deslizantes, baixo emissivo<br> <br> Gabinete com rodízios<br> <br> Dreno frontal com tampa<br> <br> Colarinho 'E' em PVC<br> <br> Peso: 45 kg<br> Medidas <br> Altura: 92 cm <br> <br> Largura: 82 cm <br> <br> Comprimento: 65 cm <br>","{""marca"":""Gelopar"",""voltagem"":""220 V""}",,Gelopar,,220 V,,,,,Não informado,Gelopar,Não informado,220V,Horizontal,Não informado,Não informado,Manual,Gelopar,220L,Branco,220V,Horizontal,2,
magazineluiza||214476400,Freezer,Freezer Horizontal Fricon,"Freezer horizontal industrial HCEB216 Fricon. Sua refrigeração estática conserva produtos congelados. O gabinete possui formas internas arredondadas, as chapas internas e externas são de aço galvanizado pré-pintado com alta resistência a corrosão. Possui isolamento de poliuretano ecologicamente correto, dreno frontal, e controlador de temperatura na lateral.","{""capacidade_liquida_de_armazenamento"":""216 L"",""marca"":""Fricon""}",216 L,Fricon,,,,,,,Não informado,Fricon,Não informado,Não informado,Horizontal,Não informado,Não informado,Não informado,Fricon ,216L,Branco,220V,Horizontal,1,
evandroshop2||04477-603,Freezer,Freezer Vertical Frost Free Gelopar 445 Litros Uso Comercial 220V,"<p>Você que procura o conservador vertical ideal para ambientes comerciais, apresentamos o Conservador Vertical GCVC-45 PR GElopar, a solução completa para armazenar e expor seus produtos com máxima eficiência e satisfação. Com design moderno, capacidade versátil e tecnologia avançada de refrigeração, esse conservador irá suprir todas as suas demandas comerciais, garantindo a preservação perfeita dos seus itens.<br><br><strong>""ESTE PRODUTO SERVE COMO CONGELADOR, APENAS COM TEMPERATURAS NEGATIVAS""</strong><br><br>Todos os nossos produtos possuem garantia e emissão de N F por nós da EVANDROSHOP EQUIPAMENTOS GASTRONÔMICOS.<br><br><strong>IDEAL PARA:</strong><br>Conservação e Exposição de produtos congelados.<br><br><strong>RECOMENDADO PARA:</strong><br>Estabelecimentos comerciais, tais como supermercados, mercearias, padarias, lanchonetes, restaurantes, bares, cafeterias, lojas de conveniência, entre outros.<br><br><strong>COMPOSIÇÃO:</strong><br>O gabinete é feito de aço pré-pintado, oferecendo resistência e proteção contra corrosão. Interno: BRANCO. Externo: PRETO.<br>As portas são fabricadas em vidro temperado, permitindo a visualização dos produtos e proporcionando maior atratividade visual.<br><br><strong>FUNCIONALIDADES:</strong><br>Prateleiras ajustáveis e removíveis, com porta etiquetas para cada grade.<br>Carga de até 45 kg por cada grade, bem distribuídos.<br>Iluminação em LED.<br>Ar forçado com placa fria.<br>Temperatura: -12C a -20C (P1 / P2 / P3 / P4).<br>Fechamento automático.<br>Degelo Automático pelo Controlador Digital. (frost free)<br>Controlador eletrônico com indicador de temperatura.<br><br><strong>CARACTERÍSTICAS TÉCNICAS:</strong><br>Voltagem: 220v<br>Consumo de Energia: 14,54 kW/dia<br>Potência: 665 W<br>Frequência: 60 hz<br>Volume: 445 Litros<br>Peso: 98 kg<br>Marca: Gelopar<br>Modelo: GCVC-45 PR<br>Garantia: 6 meses<br><br><strong>DIMENSÕES (A=Altura/L=Largura/C=Comprimento):</strong><br>Externo: 194x65x63 Cm<br>Interno: 134x57x45 Cm<br>Grades: 43x54 Cm (4 grades)<br>Espaço Para Regular Grades: 106 Cm<br>Porta preços: 2,5x50,5 Cm<br><br><strong>DUVIDAS FREQUENTES:</strong><br>P: O refrigerador possui iluminação interna?<br>R: Sim, com interruptor.<br><br>P: Como realizar a limpeza e manutenção adequada do refrigerador?<br>R: Este possui um degelo automática, e a água é conduzida a um recipiente.<br><br><strong>INFORMAÇÕES IMPORTANTES:</strong><br>Equipamento certificado conforme Portaria Inmetro no 371/2009.<br><br>Vidros sujeitos a condensação da umidade do ar.<br><br>O local deverá ser arejado e livre da ação dos raios solares.<br><br><br></p>","{""marca"":""Gelopar"",""tipo"":""Vertical"",""voltagem"":""220 V""}",,Gelopar,,220 V,Vertical,,,,445 Litros,Gelopar,Não informado,220V,Vertical,Não informado,Não informado,Frost Free,Gelopar,445L,Preto,220V,Vertical,1,Frost Free
casaeciaoutlet1||100008696,Freezer,Freezer Vertical Brastemp Flex de 228 Litros Frost Free Branco - BVR28MB - 220v,"O Freezer Vertical Brastemp Flex Frost Free, além de não precisar descongelar nunca, pode se transformar em uma geladeira sempre que precisar, isso porque conta com a tecnologia Flex. Possui também o Controle de temperatura externo, que possibilita total controle da temperatura sem precisar abrir o freezer. Especificações Técnicas: Tipo: Freezer Vertical Frost Free Capacidade: 228 litros Painel de Controle Prateleiras Modelo: BVR28MB Cor: Branco Consumo: 55 kwh/mês Voltagem: 220V EAN: 7891129252424 (220V) Dimensões Aproximadas: Dimensões sem Embalagem (AxLxP): 1698x631x695 mm Dimensões com Embalagem (AxLxP): 1715x633x725 mm Peso sem Embalagem: 66 kg Peso com Embalagem: 68 kg Conteúdo de Embalagem: 01 Freezer 01 Manual de instruções Garantia: 90 Dias ( 3 meses)","{""capacidade_liquida_de_armazenamento"":""228 L"",""cor"":""Branco"",""marca"":""Brastemp"",""tipo"":""Vertical"",""tipo_de_degelo"":""Frost Free"",""voltagem"":""220 V""}",228 L,Brastemp,Branco,220 V,Vertical,,,Frost Free,228 Litros,Brastemp,Branco,220V,Freezer Vertical,Não informado,Não informado,Frost Free,Brastemp,228L, Branco,220V,Vertical,1,Frost Free
atauequipamentos||3365,Freezer,Freezer de Sorvete Horizontal NF20 Metalfrio,"Freezer Horizontal para Sorvetes e Congelados 185 Litros NF20 Metalfrio. Ideal para sorveterias, cozinhas industriais, bares, mercados, padarias, lojas de conveniência e similares. Alto desempenho, baixo consumo de energia e design moderno, conserva seu produto na temperatura ideal para consumo. Faixas de Temperatura: Freezer -18°C/-22°C. Puxador Ergonômico. Gabinete em Aço Pré Pintado, com interior em aço pré pintado branco. Gabinete Inteligente. Gás Ecológico. Dreno para degelo localizado na parte de trás do freezer. Rodízios giratórios: Facilitam movimentação. Nova parede de Isolação: Com 75mm, mantém o interior do freezer mais gelado e troca de calor mais eficiente. POTÊNCIA: 150W. FAIXA DE TEMPERATURA: Freezer -18°C/-22°C. QUANTIDADE DE TAMPAS: 2. ARMAZENAMENTO: 90 Potes de Sorvete 500ml e 24 Potes de Sorvete 2l. CAPACIDADE: 185 Litros. PESO: 63,1Kg. DIMENSÕES EXTERNAS(CxAxL): 80x84x66,5cm. Com os Selos de Qualidade ISO 9001 e de Gestão Ambiental ISO 14001. Freezer Horizontal para Sorvetes e Congelados 185 Litros NF20 Metalfrio é na Atau.","{""marca"":""Metalfrio"",""portas"":""2 Portas"",""voltagem"":""220 V""}",,Metalfrio,,220 V,,2 Portas,,,185 Litros,Metalfrio,Não informado,Não informado,Horizontal,Não informado,Não informado,Não informado,Metalfrio,185L,Branco,220V,Horizontal,2,Manual
